address_id,address_service_id,NOTE,Fillter,address_name,address_service_name,address_parent,address_type,address_service_prefix,address-service_parent, Simillar
6771,9280,,VV,??i C??ng,??i C??ng,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.947
6768,9281,,VV,??ng Hóa,??ng Hóa,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.941
6767,9283,,VV,Kh? Phong,Kh? Phong,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.947
6772,9284,,VV,Lê H?,Lê H?,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.909
6761,9285,,VV,Liên S?n,Liên S?n,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.941
6774,9286,,VV,Ng?c S?n,Ng?c S?n,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.941
6769,9288,,VV,Nh?t Tân,Nh?t Tân,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.941
6770,9289,,VV,Nh?t T?u,Nh?t T?u,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.941
6758,9292,,VV,Thanh S?n,Thanh S?n,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.947
6760,9293,,VV,Thi S?n,Thi S?n,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.933
6766,9294,,VV,Th?y Lôi,Th?y Lôi,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.941
6763,9290,,VV,TT.Qu?,Qu?,Huy?n Kim B?ng,1,Th? tr?n,Kim B?ng,0.909
6773,9295,,VV,T??ng L?nh,T??ng L?nh,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.952
6764,9296,,VV,V?n Xá,V?n Xá,Huy?n Kim B?ng,1,Xã,Kim B?ng,0.923
13652,9287,,VV,xã Nguy?n Úy,Nguy?n Úy,Huy?n Kim B?ng,1,Xã,Kim B?ng,1
13653,9291,,VV,xã Tân S?n,Tân S?n,Huy?n Kim B?ng,1,Xã,Kim B?ng,1
18338,6879,,VV,th? tr?n Bo,Bo,Huy?n Kim Bôi,1,Th? tr?n,Kim Bôi,1
18339,6877,,VV,xã B?c S?n,B?c S?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18340,6878,,VV,xã Bình S?n,Bình S?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18341,6880,,VV,xã Cu?i H?,Cu?i H?,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18342,6881,,VV,xã ?ông B?c,?ông B?c,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18343,6882,,VV,xã ?ú Sáng,?ú Sáng,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18344,6883,,VV,xã H? Bì,H? Bì,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18345,6884,,VV,xã H?p ??ng,H?p ??ng,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18346,6885,,VV,xã H?p Kim,H?p Kim,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18347,6886,,VV,xã Hùng Ti?n,Hùng Ti?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18348,6887,,VV,xã Kim Bình,Kim Bình,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18349,6888,,VV,xã Kim Bôi,Kim Bôi,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18352,6889,,VV,xã Kim S?n,Kim S?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18350,6890,,VV,xã Kim Ti?n,Kim Ti?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18351,6891,,VV,xã Kim Truy,Kim Truy,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18353,6892,,VV,xã L?p Chi?ng,L?p Chi?ng,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18354,6893,,VV,xã M? Hoà,M? Hòa,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18355,6894,,VV,xã Nam Th??ng,Nam Th??ng,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18356,6895,,VV,xã N?t S?n,N?t S?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18357,6896,,VV,xã Nuông D?m,Nuông D?m,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18358,6897,,VV,xã Sào Báy,Sào Báy,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18359,6898,,VV,xã S?n Thu?,S?n Th?y,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18360,6899,,VV,xã Th??ng Bì,Th??ng Bì,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18361,6900,,VV,xã Th??ng Ti?n,Th??ng Ti?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18362,6901,,VV,xã Trung Bì,Trung Bì,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18363,6902,,VV,xã Tú S?n,Tú S?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18364,6903,,VV,xã V?nh ??ng,V?nh ??ng,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
18365,6904,,VV,xã V?nh Ti?n,V?nh Ti?n,Huy?n Kim Bôi,1,Xã,Kim Bôi,1
15141,5876,,VV,Th? Tr?n L??ng B?ng,L??ng B?ng,Huy?n Kim ??ng,1,Th? tr?n,Kim ??ng,1
13464,5871,,VV,xã Chính Ngh?a,Chính Ngh?a,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13459,5872,,VV,xã ??ng Thanh,??ng Thanh,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13454,5873,,VV,xã ??c H?p,??c H?p,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
7561,5874,,VV,xã Hi?p C??ng,Hi?p C??ng,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13456,5875,,VV,xã Hùng An,Hùng An,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13455,5877,,VV,xã Mai ??ng,Mai ??ng,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13463,5878,,VV,xã Ngh?a Dân,Ngh?a Dân,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
7562,5879,,VV,xã Ng?c Thanh,Ng?c Thanh,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13465,5880,,VV,xã Nhân La,Nhân La,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
7564,5881,,VV,xã Ph?m Ng? Lão,Ph?m Ng? Lão,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13458,5882,,VV,xã Phú Th?nh,Phú Th?nh,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13457,5883,,VV,xã Song Mai,Song Mai,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13460,5884,,VV,xã Th? Vinh,Th? Vinh,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13461,5885,,VV,xã Toàn Th?ng,Toàn Th?ng,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
13462,5886,,VV,xã V?nh Xá,V?nh Xá,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
16939,5887,,VV,xã V? Xá,V? Xá,Huy?n Kim ??ng,1,Xã,Kim ??ng,1
7871,8677,,VV,C?n Thoi,Con Thoi,Huy?n Kim S?n,1,Xã,Kim S?n,0.941
7856,8678,,VV,??nh Hóa,??nh Hoá,Huy?n Kim S?n,1,Xã,Kim S?n,0.941
7861,8683,,VV,Kim ??nh,Kim ??nh,Huy?n Kim S?n,1,Xã,Kim S?n,0.941
7872,8684,,VV,Kim ?ông,Kim ??ng,Huy?n Kim S?n,1,Xã,Kim S?n,0.941
7873,8685,,VV,Kim H?i,Kim H?i,Huy?n Kim S?n,1,Xã,Kim S?n,0.933
7874,8686,,VV,Kim M?,Kim M?,Huy?n Kim S?n,1,Xã,Kim S?n,0.923
7875,8687,,VV,Kim Tân,Kim Tân,Huy?n Kim S?n,1,Xã,Kim S?n,0.933
7876,8688,,VV,Kim Trung,Kim Trung,Huy?n Kim S?n,1,Xã,Kim S?n,0.947
17901,8674,,VV,Th? tr?n Bình Minh,Bình Minh,Huy?n Kim S?n,1,Th? tr?n,Kim S?n,1
17911,8692,,VV,Th? tr?n Phát Di?m,Phát Di?m,Huy?n Kim S?n,1,Th? tr?n,Kim S?n,1
7877,8696,,VV,V?n H?i,V?n H?i,Huy?n Kim S?n,1,Xã,Kim S?n,0.933
17893,8673,,VV,xã Ân Hoà,Ân Hòa,Huy?n Kim S?n,1,Xã,Kim S?n,1
17890,8675,,VV,xã Ch?t Bình,Ch?t Bình,Huy?n Kim S?n,1,Xã,Kim S?n,1
17889,8676,,VV,xã Chính Tâm,Chính Tâm,Huy?n Kim S?n,1,Xã,Kim S?n,1
17897,8679,,VV,xã ??ng H??ng,??ng H??ng,Huy?n Kim S?n,1,Xã,Kim S?n,1
17891,8680,,VV,xã H?i Ninh,H?i Ninh,Huy?n Kim S?n,1,Xã,Kim S?n,1
17894,8681,,VV,xã Hùng Ti?n,Hùng Ti?n,Huy?n Kim S?n,1,Xã,Kim S?n,1
17914,8682,,VV,xã Kim Chính,Kim Chính,Huy?n Kim S?n,1,Xã,Kim S?n,1
17907,8689,,VV,xã Lai Thành,Lai Thành,Huy?n Kim S?n,1,Xã,Kim S?n,1
17910,8690,,VV,xã L?u Ph??ng,L?u Ph??ng,Huy?n Kim S?n,1,Xã,Kim S?n,1
17895,8691,,VV,xã Nh? Hòa,Nh? Hòa,Huy?n Kim S?n,1,Xã,Kim S?n,1
17896,8693,,VV,xã Quang Thi?n,Quang Thi?n,Huy?n Kim S?n,1,Xã,Kim S?n,1
17909,8694,,VV,xã Tân Thành,Tân Thành,Huy?n Kim S?n,1,Xã,Kim S?n,1
17912,8695,,VV,xã Th??ng Ki?m,Th??ng Ki?m,Huy?n Kim S?n,1,Xã,Kim S?n,1
17888,8697,,VV,xã Xuân Thi?n,Xuân Thi?n,Huy?n Kim S?n,1,Xã,Kim S?n,1
17908,8698,,VV,xã Yên L?c,Yên L?c,Huy?n Kim S?n,1,Xã,Kim S?n,1
17913,8699,,VV,xã Yên M?t,Yên M?t,Huy?n Kim S?n,1,Xã,Kim S?n,1
7152,5319,,VV,Th? tr?n Phú Thái,Phú Thái,Huy?n Kim Thành,1,Th? tr?n,Kim Thành,1
17738,5324,,VV,xã  Vi?t H?ng,Vi?t H?ng,Huy?n Kim Thành,1,Xã,Kim Thành,0.952
7153,5304,,VV,Xã Bình Dân,Bình Dân,Huy?n Kim Thành,1,Xã,Kim Thành,1
7154,5305,,VV,Xã C?m La,C?m La,Huy?n Kim Thành,1,Xã,Kim Thành,1
7155,5306,,VV,Xã C? D?ng,C? D?ng,Huy?n Kim Thành,1,Xã,Kim Thành,1
7156,5307,,VV,Xã C?ng Hòa,C?ng Hòa,Huy?n Kim Thành,1,Xã,Kim Thành,1
7157,5308,,VV,Xã ??i ??c,??i ??c,Huy?n Kim Thành,1,Xã,Kim Thành,1
7158,5309,,VV,Xã ??ng Gia,??ng Gia,Huy?n Kim Thành,1,Xã,Kim Thành,1
7159,5310,,VV,Xã Kim Anh,Kim Anh,Huy?n Kim Thành,1,Xã,Kim Thành,1
7160,5311,,VV,Xã Kim ?ính,Kim ?ính,Huy?n Kim Thành,1,Xã,Kim Thành,1
7161,5312,,VV,Xã Kim Khê,Kim Khê,Huy?n Kim Thành,1,Xã,Kim Thành,1
7162,5313,,VV,Xã Kim L??ng,Kim L??ng,Huy?n Kim Thành,1,Xã,Kim Thành,1
7163,5314,,VV,Xã Kim Tân,Kim Tân,Huy?n Kim Thành,1,Xã,Kim Thành,1
7164,5315,,VV,Xã Kim Xuyên,Kim Xuyên,Huy?n Kim Thành,1,Xã,Kim Thành,1
17733,5316,,VV,xã Lai Vu,Lai Vu,Huy?n Kim Thành,1,Xã,Kim Thành,1
17741,5317,,VV,xã Liên Hòa,Liên Hòa,Huy?n Kim Thành,1,Xã,Kim Thành,1
17740,5318,,VV,xã Ng? Phúc,Ng? Phúc,Huy?n Kim Thành,1,Xã,Kim Thành,1
17739,5320,,VV,xã Phúc Thành A,Phúc Thành A,Huy?n Kim Thành,1,Xã,Kim Thành,1
17735,5321,,VV,xã Tam K?,Tam K?,Huy?n Kim Thành,1,Xã,Kim Thành,1
17736,5322,,VV,xã Th??ng V?,Th??ng V?,Huy?n Kim Thành,1,Xã,Kim Thành,1
17737,5323,,VV,xã Tu?n H?ng,Tu?n H?ng,Huy?n Kim Thành,1,Xã,Kim Thành,1
7178,5335,,VV,Th? tr?n Kinh Môn,Kinh Môn,Huy?n Kinh Môn,1,Th? tr?n,Kinh Môn,1
7179,5340,,VV,Th? tr?n Minh Tân,Minh Tân,Huy?n Kinh Môn,1,Th? tr?n,Kinh Môn,1
7180,5342,,VV,Th? tr?n Phú Th?,Phú Th?,Huy?n Kinh Môn,1,Th? tr?n,Kinh Môn,1
7181,5325,,VV,Xã An Ph?,An Ph?,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7182,5326,,VV,Xã An Sinh,An Sinh,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7183,5327,,VV,Xã B?ch ??ng,B?ch ??ng,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7184,5328,,VV,Xã Duy Tân,Duy Tân,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7185,5329,,VV,Xã Hi?n Thành,Hi?n Thành,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7186,5330,,VV,Xã Hi?p An,Hi?p An,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7187,5331,,VV,Xã Hi?p Hòa,Hi?p Hòa,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7188,5332,,VV,Xã Hi?p S?n,Hi?p S?n,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7189,5333,,VV,Xã Hoành S?n,Hoành S?n,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
7190,5336,,VV,Xã L?c Long,L?c Long,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19976,5337,,VV,Xã Lê Ninh,Lê Ninh,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
20000,5338,,VV,Xã Long Xuyên,Long Xuyên,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
20004,5339,,VV,Xã Minh Hòa,Minh Hòa,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19990,5341,,VV,Xã Ph?m M?nh,Ph?m M?nh,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19979,5343,,VV,Xã Phúc Thành B,Phúc Thành B,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19988,5344,,VV,Xã Quang Trung,Quang Trung,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19985,5345,,VV,Xã Tân Dân,Tân Dân,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19982,5347,,VV,Xã Thái S?n,Thái S?n,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
20002,5348,,VV,Xã Thái Th?nh,Thái Th?nh,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19994,5349,,VV,Xã Th?ng Long,Th?ng Long,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19974,5350,,VV,Xã Th?t Hùng,Th?t Hùng,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19998,5351,,VV,Xã Th??ng Qu?n,Th??ng Qu?n,Huy?n Kinh Môn,1,Xã,Kinh Môn,1
19418,9915,,VV,Xã ??k Long,??k Long,Huy?n Kon Plông,1,Xã,Kon Plông,1
19417,9916,,VV,Xã ??k Nên,??k Nên,Huy?n Kon Plông,1,Xã,Kon Plông,1
19416,9917,,VV,Xã ??k Ring,??k Ring,Huy?n Kon Plông,1,Xã,Kon Plông,1
19414,9918,,VV,Xã ??k T?ng,??k T?ng,Huy?n Kon Plông,1,Xã,Kon Plông,1
19411,9919,,VV,Xã Hi?u,Hi?u,Huy?n Kon Plông,1,Xã,Kon Plông,1
19415,9920,,VV,Xã M?ng Bút,M?ng Bút,Huy?n Kon Plông,1,Xã,Kon Plông,1
19410,9921,,VV,Xã M?ng Cành,M?ng Cành,Huy?n Kon Plông,1,Xã,Kon Plông,1
19413,9922,,VV,Xã Ng?c Tem,Ng?k Tem,Huy?n Kon Plông,1,Xã,Kon Plông,0.889
19412,9923,,VV,Xã P? Ê,P? Ê,Huy?n Kon Plông,1,Xã,Kon Plông,1
18597,9927,,VV,Th? Tr?n ??k Rve,??k Rve,Huy?n Kon R?y,1,Th? tr?n,Kon R?y,1
18601,9924,,VV,Xã ??k Kôi,??k Kôi,Huy?n Kon R?y,1,Xã,Kon R?y,1
18602,9925,,VV,Xã ??k Pne,??k Pne,Huy?n Kon R?y,1,Xã,Kon R?y,1
18599,9926,,VV,Xã ??k Ru?ng,??k Ru?ng,Huy?n Kon R?y,1,Xã,Kon R?y,1
18605,9928,,VV,Xã ??k T? Lung,??k T? Lùng,Huy?n Kon R?y,1,Xã,Kon R?y,1
18603,9929,,VV,Xã ??k T? Re,??k T? Re,Huy?n Kon R?y,1,Xã,Kon R?y,1
18598,9930,,VV,Xã Tân L?p,Tân L?p,Huy?n Kon R?y,1,Xã,Kon R?y,1
19329,5629,,VV,Th? tr?n Kông Chro,Kông Chro,Huy?n Kông Chro,1,Th? tr?n,Kông Chro,1
19330,5621,,VV,Xã An Trung,An Trung,Huy?n Kông Chro,1,Xã,Kông Chro,1
19331,5622,,VV,Xã Ch? Long,Ch? Long,Huy?n Kông Chro,1,Xã,Kông Chro,1
19332,5623,,VV,Xã Ch? Krey,Ch? Krêy,Huy?n Kông Chro,1,Xã,Kông Chro,1
19342,5624,,VV,Xã ??k K? Ning,??k K? Ning,Huy?n Kông Chro,1,Xã,Kông Chro,1
19333,5625,,VV,Xã ??k Pling,??k Pling,Huy?n Kông Chro,1,Xã,Kông Chro,1
19341,5626,,VV,Xã ??k P? Pho,??k P? Pho,Huy?n Kông Chro,1,Xã,Kông Chro,1
19334,5627,,VV,Xã ??k Song,??k Sông,Huy?n Kông Chro,1,Xã,Kông Chro,1
19335,5628,,VV,Xã ??k Tpang,??k T? Pang,Huy?n Kông Chro,1,Xã,Kông Chro,0.909
19336,5630,,VV,Xã Kông Yang,Kông Yang,Huy?n Kông Chro,1,Xã,Kông Chro,1
19337,5631,,VV,Xã S? Ró,Sró,Huy?n Kông Chro,1,Xã,Kông Chro,0.8
19338,5632,,VV,Xã Ya Ma,Ya Ma,Huy?n Kông Chro,1,Xã,Kông Chro,1
19339,5633,,VV,Xã Yang Nam,Yang Nam,Huy?n Kông Chro,1,Xã,Kông Chro,1
19340,5634,,VV,Xã Yang Trung,Yang Trung,Huy?n Kông Chro,1,Xã,Kông Chro,1
16069,3014,,VV,Th? tr?n Buôn Tr?p,Buôn Tr?p,Huy?n Krông Ana,1,Th? tr?n,Krông Ana,1
16070,3012,,VV,Xã B?ng A Drênh,B?ng A Drênh,Huy?n Krông Ana,1,Xã,Krông Ana,1
16071,3013,,VV,Xã Bình Hòa,Bình Hòa,Huy?n Krông Ana,1,Xã,Krông Ana,1
16072,3015,,VV,Xã Dray Sáp,Dray Sáp,Huy?n Krông Ana,1,Xã,Krông Ana,1
16073,3016,,VV,Xã Dur Km?l,Dur Km?l,Huy?n Krông Ana,1,Xã,Krông Ana,1
16074,3017,,VV,Xã Ea Bông,Ea Bông,Huy?n Krông Ana,1,Xã,Krông Ana,1
16075,3018,,VV,Xã Ea Na,Ea Na,Huy?n Krông Ana,1,Xã,Krông Ana,1
16076,3019,,VV,Xã Qu?ng ?i?n,Qu?ng ?i?n,Huy?n Krông Ana,1,Xã,Krông Ana,1
19577,3031,,VV,Th? tr?n Krông Kmar,Krông Kmar,Huy?n Krông Bông,1,Th? tr?n,Krông Bông,1
19593,3020,,VV,Xã C? ?r?m,C? Dr?m,Huy?n Krông Bông,1,Xã,Krông Bông,1
19587,3021,,VV,Xã C? Kty,C? Kty,Huy?n Krông Bông,1,Xã,Krông Bông,1
19592,3022,,VV,Xã C? Pui,C? Pui,Huy?n Krông Bông,1,Xã,Krông Bông,1
19588,3023,,VV,Xã Dang Kang,Dang Kang,Huy?n Krông Bông,1,Xã,Krông Bông,1
19579,3024,,VV,Xã Êa Trul,Ea Trul,Huy?n Krông Bông,1,Xã,Krông Bông,1
19589,3025,,VV,Xã Hoà L?,Hòa L?,Huy?n Krông Bông,1,Xã,Krông Bông,1
19590,3026,,VV,Xã Hoà Phong,Hòa Phong,Huy?n Krông Bông,1,Xã,Krông Bông,1
19581,3027,,VV,Xã Hoà S?n,Hòa S?n,Huy?n Krông Bông,1,Xã,Krông Bông,1
19584,3028,,VV,Xã Hoà Tân,Hòa Tân,Huy?n Krông Bông,1,Xã,Krông Bông,1
19586,3029,,VV,Xã Hoà Thành,Hòa Thành,Huy?n Krông Bông,1,Xã,Krông Bông,1
19583,3030,,VV,Xã Khuê Ng?c ?i?n ,Khuê Ng?c ?i?n,Huy?n Krông Bông,1,Xã,Krông Bông,0.968
19595,3032,,VV,Xã Yang Mao,Yang Mao,Huy?n Krông Bông,1,Xã,Krông Bông,1
19578,3033,,VV,Xã Yang Reh,Yang Reh,Huy?n Krông Bông,1,Xã,Krông Bông,1
19495,3034,,VV,Xã Ch? Kbô,Ch? Kbô,Huy?n Krông Búk,1,Xã,Krông Buk,1
19491,3035,,VV,Xã C? Né,C? Né,Huy?n Krông Búk,1,Xã,Krông Buk,1
19493,3036,,VV,Xã C? P?ng,C? P?ng,Huy?n Krông Búk,1,Xã,Krông Buk,1
19496,3037,,VV,Xã Ea Ngai,Ea Ngai,Huy?n Krông Búk,1,Xã,Krông Buk,1
19492,3038,,VV,Xã Ea Sin,Ea Sin,Huy?n Krông Búk,1,Xã,Krông Buk,1
19492,3039,,VV,Xã Ea Sin,Ea Sin,Huy?n Krông Búk,1,Xã,Krông Buk,1
19494,3040,,VV,Xã P?ng Drang,P?ng Drang,Huy?n Krông Búk,1,Xã,Krông Buk,1
19497,3041,,VV,Xã Tân L?p,Tân L?p,Huy?n Krông Búk,1,Xã,Krông Buk,1
19475,3050,,VV,Th? Tr?n Krông N?ng,Krông N?ng,Huy?n Krông N?ng,1,Th? tr?n,Krông N?ng,1
19477,3042,,VV,Xã C? Klông,C? Klông,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19478,3043,,VV,Xã Dliê Ya,Dliê Ya,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19480,3044,,VV,Xã Ea D?h,Ea D?h,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19481,3045,,VV,Xã Ea H?,Ea H?,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19482,3046,,VV,Xã Ea Púk,Ea Púk,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19484,3047,,VV,Xã Ea Tam,Ea Tam,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19486,3048,,VV,Xã Ea Tân,Ea Tân,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19487,3049,,VV,Xã Ea Tóh,Ea Tóh,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19488,3051,,VV,Xã Phú L?c,Phú L?c,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19489,3052,,VV,Xã Phú Xuân,Phú Xuân,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19490,3053,,VV,Xã Tam Giang,Tam Giang,Huy?n Krông N?ng,1,Xã,Krông N?ng,1
19365,8414,,VV,Th? tr?n ??k Mâm,??k Mâm,Huy?n Krông Nô,1,Th? tr?n,Krông Nô,1
19368,8412,,VV,Xã Buôn Choah,Buôn Choah,Huy?n Krông Nô,1,Xã,Krông Nô,1
19370,8413,,VV,Xã ??k Drô,??k Drô,Huy?n Krông Nô,1,Xã,Krông Nô,1
19371,8415,,VV,Xã ??k Nang,??k Nang,Huy?n Krông Nô,1,Xã,Krông Nô,1
19372,8416,,VV,Xã ??k Sôr,??k Sôr,Huy?n Krông Nô,1,Xã,Krông Nô,1
19373,8417,,VV,Xã ??c Xuyên,??c Xuyên,Huy?n Krông Nô,1,Xã,Krông Nô,1
19375,8418,,VV,Xã Nam ?à,Nam ?à,Huy?n Krông Nô,1,Xã,Krông Nô,1
19388,8419,,VV,Xã Nâm N?ir,Nâm N'?ir,Huy?n Krông Nô,1,Xã,Krông Nô,0.947
19390,8420,,VV,Xã Nâm Nung,Nâm Nung,Huy?n Krông Nô,1,Xã,Krông Nô,1
19380,8421,,VV,Xã Nam Xuân,Nam Xuân,Huy?n Krông Nô,1,Xã,Krông Nô,1
19392,8422,,VV,Xã Qu?ng Phú,Qu?ng Phú,Huy?n Krông Nô,1,Xã,Krông Nô,1
19394,8423,,VV,Xã Tân Thành,Tân Thành,Huy?n Krông Nô,1,Xã,Krông Nô,1
19293,5647,,VV,Th? tr?n Phú Túc,Phú Túc,Huy?n Krông Pa,1,Th? tr?n,Krông Pa,1
19302,5635,,VV,Xã Ch? Dr?ng,Ch? Dr?ng,Huy?n Krông Pa,1,Xã,Krông Pa,1
19304,5636,,VV,Xã Ch? Gu,Ch? Gu,Huy?n Krông Pa,1,Xã,Krông Pa,1
19307,5637,,VV,Xã Ch? Ng?c,Ch? Ng?c,Huy?n Krông Pa,1,Xã,Krông Pa,1
19298,5638,,VV,Xã Ch? Rc?m,Ch? Rc?m,Huy?n Krông Pa,1,Xã,Krông Pa,1
19305,5639,,VV,Xã ??t B?ng,??t B?ng,Huy?n Krông Pa,1,Xã,Krông Pa,1
19299,5640,,VV,Xã Ia Dreh,Ia Hdreh,Huy?n Krông Pa,1,Xã,Krông Pa,0.941
19303,5641,,VV,Xã Ia Mlah,Ia Mlah,Huy?n Krông Pa,1,Xã,Krông Pa,1
19297,5642,,VV,Xã Ia Rmok,Ia Rmok,Huy?n Krông Pa,1,Xã,Krông Pa,1
19301,5643,,VV,Xã Ia Rsai,Ia Rsai,Huy?n Krông Pa,1,Xã,Krông Pa,1
19296,5644,,VV,Xã Ia Rsi?m,Ia Rs??m,Huy?n Krông Pa,1,Xã,Krông Pa,0.889
19300,5645,,VV,Xã Krông N?ng,Krông N?ng,Huy?n Krông Pa,1,Xã,Krông Pa,1
19306,5646,,VV,Xã Phú C?n,Phú C?n,Huy?n Krông Pa,1,Xã,Krông Pa,1
19295,5648,,VV,Xã Uar,Uar,Huy?n Krông Pa,1,Xã,Krông Pa,1
19510,3067,,VV,Th? Tr?n Ph??c An,Ph??c An,Huy?n Krông P?k,1,Th? tr?n,Krông P?k,1
19511,3054,,VV,Xã Ea Hiu,Ea Hiu,Huy?n Krông P?k,1,Xã,Krông P?k,1
19512,3055,,VV,Xã Ea Kênh,Ea Kênh,Huy?n Krông P?k,1,Xã,Krông P?k,1
19513,3056,,VV,Xã Ea Kly,Ea Kly,Huy?n Krông P?k,1,Xã,Krông P?k,1
19514,3057,,VV,Xã Ea Knuêc,Ea Knuec,Huy?n Krông P?k,1,Xã,Krông P?k,1
19515,3058,,VV,Xã Ea Ku?ng,Ea Ku?ng,Huy?n Krông P?k,1,Xã,Krông P?k,1
19516,3059,,VV,Xã Ea Phê,Ea Phê,Huy?n Krông P?k,1,Xã,Krông P?k,1
19517,3060,,VV,Xã Ea Uy,Ea Uy,Huy?n Krông P?k,1,Xã,Krông P?k,1
19518,3061,,VV,Xã Ea Yiêng,Ea Yiêng,Huy?n Krông P?k,1,Xã,Krông P?k,1
19519,3062,,VV,Xã Ea Yông,Ea Yông,Huy?n Krông P?k,1,Xã,Krông P?k,1
19520,3063,,VV,Xã Hòa An,Hòa An,Huy?n Krông P?k,1,Xã,Krông P?k,1
19521,3064,,VV,Xã Hòa ?ông,Hoà ?ông,Huy?n Krông P?k,1,Xã,Krông P?k,1
19522,3065,,VV,Xã Hòa Ti?n,Hòa Ti?n,Huy?n Krông P?k,1,Xã,Krông P?k,1
