address_id,address_service_id, Simillar,address_name,address_service_name,address_type,address_service_prefix,address_parent,address-service_parent
6538,6146,1,Xã Mỹ Lợi A,Mỹ Lợi A,1,Xã,Huyện Cái Bè,Cái Bè
6539,6147,1,Xã Mỹ Lợi B,Mỹ Lợi B,1,Xã,Huyện Cái Bè,Cái Bè
6550,6148,1,Xã Mỹ Lương,Mỹ Lương,1,Xã,Huyện Cái Bè,Cái Bè
6537,6149,1,Xã Mỹ Tân,Mỹ Tân,1,Xã,Huyện Cái Bè,Cái Bè
6536,6150,1,Xã Mỹ Trung,Mỹ Trung,1,Xã,Huyện Cái Bè,Cái Bè
21049,6151,1,Xã Tân Hưng,Tân Hưng,1,Xã,Huyện Cái Bè,Cái Bè
6551,6152,1,Xã Tân Thanh,Tân Thanh,1,Xã,Huyện Cái Bè,Cái Bè
6545,6153,1,Xã Thiện Trí,Thiện Trí,1,Xã,Huyện Cái Bè,Cái Bè
6540,6154,1,Xã Thiện Trung,Thiện Trung,1,Xã,Huyện Cái Bè,Cái Bè
6505,6252,1,Bình Phú,Bình Phú,1,Xã,Huyện Cai Lậy,Cai Lậy
6490,6254,1,Cẩm Sơn,Cẩm Sơn,1,Xã,Huyện Cai Lậy,Cai Lậy
6488,6255,1,Hiệp Đức,Hiệp Đức,1,Xã,Huyện Cai Lậy,Cai Lậy
6487,6256,1,Hội Xuân,Hội Xuân,1,Xã,Huyện Cai Lậy,Cai Lậy
6491,6160,1,Long Khánh,Long Khánh,1,Xã,Thị xã Cai Lậy,Cai Lậy
6492,6257,1,Long Tiên,Long Tiên,1,Xã,Huyện Cai Lậy,Cai Lậy
6493,6258,1,Long Trung,Long Trung,1,Xã,Huyện Cai Lậy,Cai Lậy
17544,6161,1,Xã Mỹ Hạnh Đông,Mỹ Hạnh Đông,1,Xã,Thị xã Cai Lậy,Cai Lậy
6494,6260,1,Mỹ Long,Mỹ Long,1,Xã,Huyện Cai Lậy,Cai Lậy
6502,6163,1,Mỹ Phước Tây,Mỹ Phước Tây,1,Xã,Thị xã Cai Lậy,Cai Lậy
6509,6261,1,Mỹ Thành Bắc,Mỹ Thành Bắc,1,Xã,Huyện Cai Lậy,Cai Lậy
6508,6262,1,Mỹ Thành Nam,Mỹ Thành Nam,1,Xã,Huyện Cai Lậy,Cai Lậy
6485,6263,1,Ngũ Hiệp,Ngũ Hiệp,1,Xã,Huyện Cai Lậy,Cai Lậy
6497,6165,1,Nhị Quý,Nhị Quý,1,Xã,Thị xã Cai Lậy,Cai Lậy
6489,6265,1,Phú An,Phú An,1,Xã,Huyện Cai Lậy,Cai Lậy
6511,6266,1,Phú Cường.,Phú Cường,1,Xã,Huyện Cai Lậy,Cai Lậy
6506,6267,1,Phú Nhuận,Phú Nhuận,1,Xã,Huyện Cai Lậy,Cai Lậy
6495,6269,1,Tam Bình,Tam Bình,1,Xã,Huyện Cai Lậy,Cai Lậy
6504,6167,1,Tân Bình,Tân Bình,1,Xã,Thị xã Cai Lậy,Cai Lậy
6498,6168,1,Tân Hội,Tân Hội,1,Xã,Thị xã Cai Lậy,Cai Lậy
6486,6271,1,Tân Phong,Tân Phong,1,Xã,Huyện Cai Lậy,Cai Lậy
17541,6169,1,Xã Tân Phú,Tân Phú,1,Xã,Thị xã Cai Lậy,Cai Lậy
6510,6272,1,Thạnh Lộc,Thạnh Lộc,1,Xã,Huyện Cai Lậy,Cai Lậy
7692,8448,1,Thị Trấn Cái Nước,Cái Nước,1,Thị trấn,Huyện Cái Nước,Cái Nước
7693,8449,1,Xã Đông Hưng,Đông Hưng,1,Xã,Huyện Cái Nước,Cái Nước
7695,8451,1,Xã Hòa Mỹ,Hòa Mỹ,1,Xã,Huyện Cái Nước,Cái Nước
7696,8452,1,Xã Hưng Mỹ,Hưng Mỹ,1,Xã,Huyện Cái Nước,Cái Nước
7697,8453,1,Xã Lương Thế Trân,Lương Thế Trân,1,Xã,Huyện Cái Nước,Cái Nước
7698,8454,1,Xã Phú Hưng,Phú Hưng,1,Xã,Huyện Cái Nước,Cái Nước
7700,8455,1,Xã Tân Hưng,Tân Hưng,1,Xã,Huyện Cái Nước,Cái Nước
7699,8456,1,Xã Tân Hưng Đông,Tân Hưng Đông,1,Xã,Huyện Cái Nước,Cái Nước
7701,8457,1,Xã Thạnh Phú,Thạnh Phú,1,Xã,Huyện Cái Nước,Cái Nước
7702,8458,1,Xa Trần Thới,Trần Thới,1,Xã,Huyện Cái Nước,Cái Nước
7922,3117,1,Ba Láng,Ba Láng,1,Phường,Quận Cái Răng,Cái Răng
7917,3118,1,Hưng Phú,Hưng Phú,1,Phường,Quận Cái Răng,Cái Răng
7918,3119,1,Hưng Thạnh,Hưng Thạnh,1,Phường,Quận Cái Răng,Cái Răng
7921,3120,1,Lê Bình,Lê Bình,1,Phường,Quận Cái Răng,Cái Răng
7920,3121,1,Phú Thứ,Phú Thứ,1,Phường,Quận Cái Răng,Cái Răng
7919,3122,1,Tân Phú,Tân Phú,1,Phường,Quận Cái Răng,Cái Răng
7923,3123,1,Thường Thạnh,Thường Thạnh,1,Phường,Quận Cái Răng,Cái Răng
7129,5221,1,Xã Cẩm Điền,Cẩm Điền,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7130,5222,1,Xã Cẩm Định,Cẩm Định,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7131,5223,1,Xã Cẩm Đoài,Cẩm Đoài,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7132,5224,1,Xã Cẩm Đông,Cẩm Đông,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7127,5225,1,Thị trấn Cẩm Giàng,Cẩm Giàng,1,Thị trấn,Huyện Cẩm Giàng,Cẩm Giàng
7133,5226,1,Xã Cẩm Hoàng,Cẩm Hoàng,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7134,5227,1,Xã Cẩm Hưng,Cẩm Hưng,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7135,5228,1,Xã Cẩm Phúc,Cẩm Phúc,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7136,5229,1,Xã Cẩm Sơn,Cẩm Sơn,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7137,5230,1,Xã Cẩm Văn,Cẩm Văn,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7138,5231,1,Xã Cẩm Vũ,Cẩm Vũ,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7139,5232,1,Xã Cao An,Cao An,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
17742,5233,1,xã Đức Chính,Đức Chính,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
17743,5234,1,xã Kim Giang,Kim Giang,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
7128,5235,1,Thị trấn Lai Cách,Lai Cách,1,Thị trấn,Huyện Cẩm Giàng,Cẩm Giàng
17744,5236,1,xã Lương Điền,Lương Điền,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
17745,5237,1,xã Ngọc Liên,Ngọc Liên,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
17746,5238,1,xã Tân Trường,Tân Trường,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
17747,5239,1,xã Thạch Lỗi,Thạch Lỗi,1,Xã,Huyện Cẩm Giàng,Cẩm Giàng
21637,8787,1,Xã Cấp Dẫn,Cấp Dẫn,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21638,8788,1,xã  Cát Trù,Cát Trù,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21639,8789,1,xã Chương Xá,Chương Xá,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21640,8790,1,Xã Điêu Lương,Điêu Lương,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21641,8791,1,xã Đồng Cam,Đồng Cam,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21642,8792,1,xã Đồng Lương,Đồng Lương,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21643,8793,1,Xã Hiền Đa,Hiền Đa,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21644,8794,1,xã Hương Lung,Hương Lung,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21645,8795,1,Xã Ngô Xá,Ngô Xá,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21646,8796,1,Xã Phú Khê,Phú Khê,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21647,8797,1,xã Phú Lạc,Phú Lạc,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21648,8798,1,Xã Phùng Xá,Phùng Xá,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21649,8799,1,xã Phượng Vĩ,Phượng Vĩ,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21650,8800,1,Xã Phương Xá,Phương Xá,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21635,8801,1,Xã Sai Nga,Sai Nga,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21651,8802,1,Xã Sơn Nga,Sơn Nga,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21636,8804,1,Thị trấn Sông Thao,Sông Thao,1,Thị trấn,Huyện Cẩm Khê,Cẩm Khê
21653,8805,1,Xã Tạ Xá,Tạ Xá,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21654,8806,1,Xã Tam Sơn,Tam Sơn,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21655,8807,1,xã Thanh Nga,Thanh Nga,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21656,8808,1,Xã Thụy Liễu,Thụy Liễu,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21657,8809,1,Xã Tiên Lương,Tiên Lương,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21658,8810,1,Xã Tình Cương,Tình Cương,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21665,8811,1,xã Tùng Khê,Tùng Khê,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21659,8812,1,xã Tuy Lộc,Tuy Lộc,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21660,8813,1,xã Văn Bán,Văn Bán,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21661,8814,1,xã Văn Khúc,Văn Khúc,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21662,8815,1,Xã Xương Thịnh,Xương Thịnh,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21663,8816,1,Xã Yên Dưỡng,Yên Dưỡng,1,Xã,Huyện Cẩm Khê,Cẩm Khê
21664,8817,1,xã Yên Tập,Yên Tập,1,Xã,Huyện Cẩm Khê,Cẩm Khê
16429,2014,1,Xã Cam An Bắc,Cam An Bắc,1,Xã,Huyện Cam Lâm,Cam Lâm
16430,2015,1,Xã Cam An Nam,Cam An Nam,1,Xã,Huyện Cam Lâm,Cam Lâm
15082,2016,1,Thị Trấn Cam Đức,Cam Đức,1,Thị trấn,Huyện Cam Lâm,Cam Lâm
16431,2017,1,Xã Cam Hải Đông,Cam Hải Đông,1,Xã,Huyện Cam Lâm,Cam Lâm
16432,2018,1,Xã Cam Hải Tây,Cam Hải Tây,1,Xã,Huyện Cam Lâm,Cam Lâm
16433,2019,1,Xã Cam Hiệp Bắc,Cam Hiệp Bắc,1,Xã,Huyện Cam Lâm,Cam Lâm
16434,2020,1,Xã Cam Hiệp Nam,Cam Hiệp Nam,1,Xã,Huyện Cam Lâm,Cam Lâm
16435,2021,1,Xã Cam Hòa,Cam Hòa,1,Xã,Huyện Cam Lâm,Cam Lâm
16436,2022,1,Xã Cam Phước Tây,Cam Phước Tây,1,Xã,Huyện Cam Lâm,Cam Lâm
16437,2023,1,Xã Cam Tân,Cam Tân,1,Xã,Huyện Cam Lâm,Cam Lâm
16438,2024,1,Xã Cam Thành Bắc,Cam Thành Bắc,1,Xã,Huyện Cam Lâm,Cam Lâm
16440,2025,1,Xã Sơn Tân,Sơn Tân,1,Xã,Huyện Cam Lâm,Cam Lâm
16441,2026,1,Xã Suối Cát,Suối Cát,1,Xã,Huyện Cam Lâm,Cam Lâm
16439,2027,1,Xã Suối Tân,Suối Tân,1,Xã,Huyện Cam Lâm,Cam Lâm
5305,1686,1,Phường Hòa An,Hòa An,1,Phường,Quận Cẩm Lệ,Cẩm Lệ
5308,1687,1,Phường Hòa Phát,Hòa Phát,1,Phường,Quận Cẩm Lệ,Cẩm Lệ
5306,1688,1,Phường Hòa Thọ Đông,Hòa Thọ Đông,1,Phường,Quận Cẩm Lệ,Cẩm Lệ
5309,1689,1,Phường Hòa Thọ Tây,Hòa Thọ Tây,1,Phường,Quận Cẩm Lệ,Cẩm Lệ
5307,1690,1,Phường Hòa Xuân,Hòa Xuân,1,Phường,Quận Cẩm Lệ,Cẩm Lệ
35488,21796,1,Hoàng Minh Giám,Hoàng Minh Giám,2,Đường,Quận Cẩm Lệ,Cẩm Lệ
5304,1691,1,Phường Khuê Trung,Khuê Trung,1,Phường,Quận Cẩm Lệ,Cẩm Lệ
16301,10144,1,Xã Cam An,Cam An,1,Xã,Huyện Cam Lộ,Cam Lộ
16305,10145,1,Xã Cam Chính,Cam Chính,1,Xã,Huyện Cam Lộ,Cam Lộ
16304,10146,1,Xã Cam Hiếu,Cam Hiếu,1,Xã,Huyện Cam Lộ,Cam Lộ
15156,10147,1,Thị Trấn Cam Lộ,Cam Lộ,1,Thị trấn,Huyện Cam Lộ,Cam Lộ
16306,10148,1,Xã Cam Nghĩa,Cam Nghĩa,1,Xã,Huyện Cam Lộ,Cam Lộ
16308,10150,1,Xã Cam Thành,Cam Thành,1,Xã,Huyện Cam Lộ,Cam Lộ
16303,10151,1,Xã Cam Thủy,Cam Thủy,1,Xã,Huyện Cam Lộ,Cam Lộ
16307,10152,1,Xã Cam Tuyền,Cam Tuyền,1,Xã,Huyện Cam Lộ,Cam Lộ
7037,1869,1,Bảo Bình,Bảo Bình,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7039,1870,1,Lâm San,Lâm San,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7035,1871,1,Long Giao,Long Giao,1,Thị trấn,Huyện Cẩm Mỹ,Cẩm Mỹ
7034,1872,1,Nhân Nghĩa,Nhân Nghĩa,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7040,1873,1,Sông Nhạn,Sông Nhạn,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7032,1874,1,Sông Ray,Sông Ray,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7030,1875,1,Thừa Đức,Thừa Đức,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7036,1876,1,Xuân Bảo,Xuân Bảo,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7041,1877,1,Xuân Đông,Xuân Đông,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7033,1878,1,Xuân Đường,Xuân Đường,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7031,1879,1,Xuân Mỹ,Xuân Mỹ,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7029,1880,1,Xuân Quế,Xuân Quế,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
7038,1881,1,Xuân Tây,Xuân Tây,1,Xã,Huyện Cẩm Mỹ,Cẩm Mỹ
5760,3907,1,Cẩm Bình,Cẩm Bình,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5761,3908,1,Cẩm Đông,Cẩm Đông,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
16703,3909,1,xã Cẩm Hải,Cẩm Hải,1,Xã,Thành phố Cẩm Phả,Cẩm Phả
5763,3910,1,Cẩm Phú,Cẩm Phú,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5762,3911,1,Cẩm Sơn,Cẩm Sơn,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5759,3912,1,Cẩm Tây,Cẩm Tây,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5755,3913,1,Cẩm Thạch,Cẩm Thạch,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5758,3914,1,Cẩm Thành,Cẩm Thành,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5764,3915,1,Cẩm Thịnh,Cẩm Thịnh,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5757,3917,1,Cẩm Trung,Cẩm Trung,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5765,3919,1,Cửa Ông,Cửa Ông,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
16705,3920,1,xã Dương Huy,Dương Huy,1,Xã,Thành phố Cẩm Phả,Cẩm Phả
5766,3921,1,Mông Dương,Mông Dương,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
5754,3922,1,Quang Hanh,Quang Hanh,1,Phường,Thành phố Cẩm Phả,Cẩm Phả
17662,2028,1,Phường Ba Ngòi,Ba Ngòi,1,Phường,Thành phố Cam Ranh,Cam Ranh
17675,2029,1,Xã Cam Bình,Cam Bình,1,Xã,Thành phố Cam Ranh,Cam Ranh
17674,2030,1,Xã Cam Lập,Cam Lập,1,Xã,Thành phố Cam Ranh,Cam Ranh
17668,2031,1,Phường Cam Linh,Cam Linh,1,Phường,Thành phố Cam Ranh,Cam Ranh
17669,2032,1,Phường Cam Lộc,Cam Lộc,1,Phường,Thành phố Cam Ranh,Cam Ranh
17661,2033,1,Phường Cam Lợi,Cam Lợi,1,Phường,Thành phố Cam Ranh,Cam Ranh
17663,2034,1,Phường Cam Nghĩa,Cam Nghĩa,1,Phường,Thành phố Cam Ranh,Cam Ranh
17666,2035,1,Phường Cam Phú,Cam Phú,1,Phường,Thành phố Cam Ranh,Cam Ranh
17664,2036,1,Phường Cam Phúc Bắc,Cam Phúc Bắc,1,Phường,Thành phố Cam Ranh,Cam Ranh
17665,2037,1,Phường Cam Phúc Nam,Cam Phúc Nam,1,Phường,Thành phố Cam Ranh,Cam Ranh
17672,2038,1,Xã Cam Phước Đông,Cam Phước Đông,1,Xã,Thành phố Cam Ranh,Cam Ranh
17673,2039,1,Xã Cam Thành Nam,Cam Thành Nam,1,Xã,Thành phố Cam Ranh,Cam Ranh
17671,2040,1,Xã Cam Thịnh Đông,Cam Thịnh Đông,1,Xã,Thành phố Cam Ranh,Cam Ranh
17670,2041,1,Xã Cam Thịnh Tây,Cam Thịnh Tây,1,Xã,Thành phố Cam Ranh,Cam Ranh
17667,2042,1,Phường Cam Thuận,Cam Thuận,1,Phường,Thành phố Cam Ranh,Cam Ranh
21098,4110,1,xã Cẩm Bình,Cẩm Bình,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21101,4111,1,xã Cẩm Châu,Cẩm Châu,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21108,4112,1,xã Cẩm Giang,Cẩm Giang,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21114,4113,1,xã Cẩm Liên,Cẩm Liên,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21112,4114,1,xã Cẩm Long,Cẩm Long,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21097,4115,1,xã Cẩm Lương,Cẩm Lương,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21107,4116,1,xã Cẩm Ngọc,Cẩm Ngọc,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21109,4117,1,xã Cẩm Phong,Cẩm Phong,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21113,4118,1,xã Cẩm Phú,Cẩm Phú,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21111,4119,1,xã Cẩm Quý,Cẩm Quý,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21100,4120,1,xã Cẩm Sơn,Cẩm Sơn,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21102,4121,1,xã Cẩm Tâm,Cẩm Tâm,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21106,4122,1,xã Cẩm Tân,Cẩm Tân,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21096,4123,1,xã Cẩm Thạch,Cẩm Thạch,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21095,4124,1,xã Cẩm Thành,Cẩm Thành,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21099,4125,1,Thị trấn Cẩm Thủy,Cẩm Thủy,1,Thị trấn,Huyện Cẩm Thủy,Cẩm Thủy
21110,4126,1,xã Cẩm Tú,Cẩm Tú,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21103,4127,1,xã Cẩm Vân,Cẩm Vân,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21104,4128,1,xã Cẩm Yên,Cẩm Yên,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
21105,4129,1,xã Phúc Do,Phúc Do,1,Xã,Huyện Cẩm Thủy,Cẩm Thủy
17002,9361,1,xã Cẩm Bình,Cẩm Bình,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17003,9362,1,xã Cẩm Duệ,Cẩm Duệ,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17004,9363,1,xã Cẩm Dương,Cẩm Dương,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17005,9364,1,xã Cẩm Hà,Cẩm Hà,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17007,9366,1,xã Cẩm Hưng,Cẩm Hưng,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17008,9367,1,xã Cẩm Huy,Cẩm Huy,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17009,9368,1,xã Cẩm Lạc,Cẩm Lạc,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17011,9369,1,xã Cẩm Lĩnh,Cẩm Lĩnh,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17012,9358,1,xã Cẩm Lộc,Cẩm Lộc,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17013,9370,1,xã Cẩm Minh,Cẩm Minh,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17014,9359,1,xã Cẩm Mỹ,Cẩm Mỹ,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17015,9371,1,xã Cẩm Nam,Cẩm Nam,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17016,9360,1,xã Cẩm Nhượng,Cẩm Nhượng,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17017,9372,1,xã Cẩm Phúc,Cẩm Phúc,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17018,9373,1,xã Cẩm Quan,Cẩm Quan,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17019,9374,1,xã Cẩm Quang,Cẩm Quang,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17020,9375,1,xã Cẩm Sơn,Cẩm Sơn,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17022,9377,1,xã Cẩm Thăng,Cẩm Thăng,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17023,9378,1,xã Cẩm Thành,Cẩm Thành,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17024,9379,1,xã Cẩm Thịnh,Cẩm Thịnh,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17025,9380,1,xã Cẩm Trung,Cẩm Trung,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17000,9382,1,Thị trấn Cẩm Xuyên,Cẩm Xuyên,1,Thị trấn,Huyện Cẩm Xuyên,Cẩm Xuyên
17027,9383,1,xã Cẩm Yên,Cẩm Yên,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17001,9384,1,Thị trấn Thiên Cầm,Thiên Cầm,1,Thị trấn,Huyện Cẩm Xuyên,Cẩm Xuyên
23041,2399,1,Thị trấn Cần Đước,Cần Đước,1,Thị trấn,Huyện Cần Đước,Cần Đước
7259,2400,1,Long Cang,Long Cang,1,Xã,Huyện Cần Đước,Cần Đước
7261,2402,1,Long Hòa,Long Hòa,1,Xã,Huyện Cần Đước,Cần Đước
7262,2403,1,Long Hựu Đông,Long Hựu Đông,1,Xã,Huyện Cần Đước,Cần Đước
7263,2404,1,Long Hựu Tây,Long Hựu Tây,1,Xã,Huyện Cần Đước,Cần Đước
7264,2405,1,Long Khê,Long Khê,1,Xã,Huyện Cần Đước,Cần Đước
7265,2406,1,Long Sơn,Long Sơn,1,Xã,Huyện Cần Đước,Cần Đước
7266,2408,1,Long Trạch,Long Trạch,1,Xã,Huyện Cần Đước,Cần Đước
7267,2409,1,Mỹ Lệ,Mỹ Lệ,1,Xã,Huyện Cần Đước,Cần Đước
7268,2410,1,Phước Đông,Phước Đông,1,Xã,Huyện Cần Đước,Cần Đước
7269,2411,1,Phước Tuy,Phước Tuy,1,Xã,Huyện Cần Đước,Cần Đước
7270,2412,1,Phước Vân,Phước Vân,1,Xã,Huyện Cần Đước,Cần Đước
7271,2413,1,Tân Ân,Tân Ân,1,Xã,Huyện Cần Đước,Cần Đước
7272,2414,1,Tân Chánh,Tân Chánh,1,Xã,Huyện Cần Đước,Cần Đước
7273,2415,1,Tân Lân,Tân Lân,1,Xã,Huyện Cần Đước,Cần Đước
7274,2416,1,Tân Trạch,Tân Trạch,1,Xã,Huyện Cần Đước,Cần Đước
2930,13326,1,An Thới Đông,An Thới Đông,2,Đường,Huyện Cần Giờ,Cần Giờ
1155,819,1,Xã An Thới Đông,An Thới Đông,1,Xã,Huyện Cần Giờ,Cần Giờ
1156,820,1,Xã Bình Khánh,Bình Khánh,1,Xã,Huyện Cần Giờ,Cần Giờ
2932,13330,1,Bùi Lâm,Bùi Lâm,2,Đường,Huyện Cần Giờ,Cần Giờ
1154,821,1,Thị trấn Cần Thạnh,Cần Thạnh,1,Phường,Huyện Cần Giờ,Cần Giờ
2935,13333,1,Đặng Văn Kiều,Đặng Văn Kiều,2,Đường,Huyện Cần Giờ,Cần Giờ
3558,13334,1,Đào Cử,Đào Cử,2,Đường,Huyện Cần Giờ,Cần Giờ
2934,13338,1,Duyên Hải,Duyên Hải,2,Đường,Huyện Cần Giờ,Cần Giờ
2943,13348,1,Lê Hùng Yên,Lê Hùng Yên,2,Đường,Huyện Cần Giờ,Cần Giờ
2944,13349,1,Lê Thương,Lê Thương,2,Đường,Huyện Cần Giờ,Cần Giờ
2945,13350,1,Lê Trọng Mân,Lê Trọng Mân,2,Đường,Huyện Cần Giờ,Cần Giờ
1157,822,1,Xã Long Hòa,Long Hòa,1,Xã,Huyện Cần Giờ,Cần Giờ
2946,13352,1,Lương Văn Nho,Lương Văn Nho,2,Đường,Huyện Cần Giờ,Cần Giờ
2947,13353,1,Lý Nhơn,Lý Nhơn,2,Đường,Huyện Cần Giờ,Cần Giờ
1158,823,1,Xã Lý Nhơn,Lý Nhơn,1,Xã,Huyện Cần Giờ,Cần Giờ
3559,13359,1,Nguyễn Phan Vinh,Nguyễn Phan Vinh,2,Đường,Huyện Cần Giờ,Cần Giờ
2948,13362,1,Phan Đức,Phan Đức,2,Đường,Huyện Cần Giờ,Cần Giờ
2949,13363,1,Phan Trọng Tuệ,Phan Trọng Tuệ,2,Đường,Huyện Cần Giờ,Cần Giờ
2950,13368,1,Rừng Sác,Rừng Sác,2,Đường,Huyện Cần Giờ,Cần Giờ
2952,13370,1,Tam Thôn Hiệp,Tam Thôn Hiệp,2,Đường,Huyện Cần Giờ,Cần Giờ
1159,824,1,Xã Tam Thôn Hiệp,Tam Thôn Hiệp,1,Xã,Huyện Cần Giờ,Cần Giờ
1160,825,1,Xã Thạnh An,Thạnh An,1,Xã,Huyện Cần Giờ,Cần Giờ
2953,13374,1,Thạnh Thới,Thạnh Thới,2,Đường,Huyện Cần Giờ,Cần Giờ
